date,district,rainfall_mm
2019-05-02,dhanbad,4.344210574501439
2019-05-03,dhanbad,52.59867778577303
2019-05-04,dhanbad,0.1428947323247006
2019-05-05,dhanbad,0.0
2019-04-26,dhenkanal,0.821875
2019-04-27,dhenkanal,0.8834999084472657
2019-04-28,dhenkanal,0.0
2019-04-29,dhenkanal,0.0
2019-04-30,dhenkanal,0.0
2019-05-01,dhenkanal,0.2566249847412109
2019-05-02,dhenkanal,21.816372680664063
2019-05-03,dhenkanal,89.59337158203125
2019-05-04,dhenkanal,0.12200000286102294
2019-05-05,dhenkanal,0.05124999880790711
2019-04-26,dhubri,1.1185999298095703
2019-04-27,dhubri,5.158599853515625
2019-04-28,dhubri,40.2231982421875
2019-04-29,dhubri,8.918799438476562
2019-04-30,dhubri,11.185599365234374
2019-05-01,dhubri,22.8635986328125
2019-05-02,dhubri,5.484200439453125
2019-05-03,dhubri,28.215400390625
2019-05-04,dhubri,26.8152001953125
2019-05-05,dhubri,0.4751999664306641
2019-04-26,dimahasao,1.9793180985884233
2019-04-27,dimahasao,1.7250000346790662
2019-04-28,dimahasao,15.5315898548473
2019-04-29,dimahasao,7.313068043101918
2019-04-30,dimahasao,17.39965959028764
2019-05-01,dimahasao,36.97113591974432
2019-05-02,dimahasao,1.0345454649491743
2019-05-03,dimahasao,14.113408868963068
2019-05-04,dimahasao,43.99045077237216
2019-05-05,dimahasao,1.9170454198663884
2019-04-26,dindori,0.0
2019-04-27,dindori,0.0
2019-04-28,dindori,0.0007894736502254219
2019-04-29,dindori,0.0
2019-04-30,dindori,0.0
2019-05-01,dindori,0.0
2019-05-02,dindori,0.8328946431477865
2019-05-03,dindori,0.17614035020794785
2019-05-04,dindori,1.8125439024808114
2019-05-05,dindori,0.009473683541281181
2019-04-26,dumka,1.1313636086203835
2019-04-27,dumka,2.438939412434896
2019-04-28,dumka,0.0
2019-04-29,dumka,0.0
2019-04-30,dumka,2.0731816147312974
2019-05-01,dumka,13.062726569898201
2019-05-02,dumka,1.1690908489805278
2019-05-03,dumka,48.73318019057765
2019-05-04,dumka,2.504999796549479
2019-05-05,dumka,0.02772727157130386
2019-04-26,durg,0.0
2019-04-27,durg,0.0
2019-04-28,durg,0.0
2019-04-29,durg,0.0
2019-04-30,durg,0.0
2019-05-01,durg,0.021458332737286884
2019-05-02,durg,0.011249999205271402
2019-05-03,durg,0.6454166571299235
2019-05-04,durg,0.2389583190282186
2019-05-05,durg,0.22499998410542807
2019-04-26,eastgarohills,0.7792104921842876
2019-04-27,eastgarohills,4.8778943513569075
2019-04-28,eastgarohills,13.969472784745065
2019-04-29,eastgarohills,4.9326316431949015
2019-04-30,eastgarohills,2.1039472881116366
2019-05-01,eastgarohills,8.036579332853618
2019-05-02,eastgarohills,1.761579011615954
2019-05-03,eastgarohills,24.46394749691612
2019-05-04,eastgarohills,60.90605083264803
2019-05-05,eastgarohills,0.07552631277787059
2019-04-26,eastgodavari,1.586648981621925
2019-04-27,eastgodavari,1.188404326743268
2019-04-28,eastgodavari,0.3434042423329455
2019-04-29,eastgodavari,0.3279787023016747
2019-04-30,eastgodavari,2.5174466396899935
2019-05-01,eastgodavari,6.68590399559508
2019-05-02,eastgodavari,8.455159938081781
2019-05-03,eastgodavari,0.43776589251579123
2019-05-04,eastgodavari,0.002127659447649692
2019-05-05,eastgodavari,0.0010638298030863416
2019-04-26,eastkhasihills,0.04277777671813965
2019-04-27,eastkhasihills,1.3548147413465712
2019-04-28,eastkhasihills,12.378703929759839
2019-04-29,eastkhasihills,12.555555555555555
2019-04-30,eastkhasihills,14.410555239076968
2019-05-01,eastkhasihills,10.878332067418981
2019-05-02,eastkhasihills,3.6109257450810186
2019-05-03,eastkhasihills,23.497590241608798
2019-05-04,eastkhasihills,66.06648310908565
2019-05-05,eastkhasihills,1.5607407181351274
2019-04-26,eastsikkim,2.492499828338623
2019-04-27,eastsikkim,1.1875
2019-04-28,eastsikkim,5.074375152587891
2019-04-29,eastsikkim,2.9124999046325684
2019-04-30,eastsikkim,13.061249732971191
2019-05-01,eastsikkim,3.7674999237060547
2019-05-02,eastsikkim,1.2868750095367432
2019-05-03,eastsikkim,14.87125015258789
2019-05-04,eastsikkim,3.578125
2019-05-05,eastsikkim,2.8268749713897705
2019-04-26,faizabad,0.0
2019-04-27,faizabad,0.0
2019-04-28,faizabad,0.0
2019-04-29,faizabad,0.0
2019-04-30,faizabad,0.0
2019-05-01,faizabad,0.0
2019-05-02,faizabad,0.0
2019-05-03,faizabad,0.0
2019-05-04,faizabad,0.0
2019-05-05,faizabad,0.0
2019-04-26,fatehpur,0.0
2019-04-27,fatehpur,0.0
2019-04-28,fatehpur,0.0
2019-04-29,fatehpur,0.0
2019-04-30,fatehpur,0.0
2019-05-01,fatehpur,0.0
2019-05-02,fatehpur,0.0
2019-05-03,fatehpur,0.0
2019-05-04,fatehpur,0.0
2019-05-05,fatehpur,0.0010256410027161622
2019-04-26,gajapati,0.9029411989099839
2019-04-27,gajapati,2.845734988941866
2019-04-28,gajapati,0.3041176234974581
2019-04-29,gajapati,0.22470587842604695
2019-04-30,gajapati,0.22514703694511862
2019-05-01,gajapati,0.8673528783461627
2019-05-02,gajapati,49.3120548023897
2019-05-03,gajapati,21.2397066004136
2019-05-04,gajapati,0.043970584869384766
2019-05-05,gajapati,3.1427942163803997
2019-04-26,ganjam,0.0
2019-04-27,ganjam,0.8090277777777778
2019-04-28,ganjam,0.1316666603088379
2019-04-29,ganjam,0.04506944285498725
2019-04-30,ganjam,0.005138888541195128
2019-05-01,ganjam,1.2048611111111112
2019-05-02,ganjam,38.15312364366319
2019-05-03,ganjam,41.20659722222222
2019-05-04,ganjam,0.07326389683617486
2019-05-05,ganjam,3.2218748728434243
2019-04-26,garhchiroli,0.0
2019-04-27,garhchiroli,0.0
2019-04-28,garhchiroli,0.0
2019-04-29,garhchiroli,0.04270161351849956
2019-04-30,garhchiroli,0.1554838611233619
2019-05-01,garhchiroli,0.4597983821745842
2019-05-02,garhchiroli,0.7529031692012664
2019-05-03,garhchiroli,0.8756048140987274
2019-05-04,garhchiroli,0.12036290476399084
2019-05-05,garhchiroli,0.0009274193115772739
2019-04-26,garhwa,0.00236111113594638
2019-04-27,garhwa,0.0
2019-04-28,garhwa,0.0
2019-04-29,garhwa,0.0
2019-04-30,garhwa,0.0005555555431379213
2019-05-01,garhwa,0.4658333460489909
2019-05-02,garhwa,5.248055352105035
2019-05-03,garhwa,0.7680555449591743
2019-05-04,garhwa,0.003611110978656345
2019-05-05,garhwa,0.07819444603390163
2019-04-26,gariaband,0.0
2019-04-27,gariaband,0.0
2019-04-28,gariaband,0.0
2019-04-29,gariaband,0.026571427072797502
2019-04-30,gariaband,0.4525714329310826
2019-05-01,gariaband,0.07642857006617955
2019-05-02,gariaband,0.47300000871930803
2019-05-03,gariaband,0.4541428429739816
2019-05-04,gariaband,0.014428571292332241
2019-05-05,gariaband,0.005428571360451834
2019-04-26,gaya,0.0
2019-04-27,gaya,0.0
2019-04-28,gaya,0.0
2019-04-29,gaya,0.0
2019-04-30,gaya,0.0
2019-05-01,gaya,1.0575555589463976
2019-05-02,gaya,0.25722219679090713
2019-05-03,gaya,5.2756666395399305
2019-05-04,gaya,0.0
2019-05-05,gaya,0.0
2019-04-26,ghazipur,0.0
2019-04-27,ghazipur,0.0
2019-04-28,ghazipur,0.0
2019-04-29,ghazipur,0.0
2019-04-30,ghazipur,0.0
2019-05-01,ghazipur,0.0
2019-05-02,ghazipur,0.020333331823349
2019-05-03,ghazipur,0.18933334350585937
2019-05-04,ghazipur,0.005000000198682149
2019-05-05,ghazipur,0.0
2019-04-26,giridih,0.0
2019-04-27,giridih,0.0
2019-04-28,giridih,0.0
2019-04-29,giridih,0.0
2019-04-30,giridih,0.08466666009691026
2019-05-01,giridih,10.958777533637154
2019-05-02,giridih,1.170555623372396
2019-05-03,giridih,33.233555772569446
2019-05-04,giridih,0.08988889058430989
2019-05-05,giridih,0.0
2019-04-26,goalpara,1.0522222518920898
2019-04-27,goalpara,13.53388892279731
2019-04-28,goalpara,17.53194342719184
2019-04-29,goalpara,20.747777303059895
2019-04-30,goalpara,36.667500813802086
2019-05-01,goalpara,25.289443969726562
2019-05-02,goalpara,2.1622221204969616
2019-05-03,goalpara,27.346942477756077
2019-05-04,goalpara,48.7147216796875
2019-05-05,goalpara,1.1063888337877061
2019-04-26,godda,0.040238093762170704
2019-04-27,godda,1.1576189313616072
2019-04-28,godda,0.0
2019-04-29,godda,0.0
2019-04-30,godda,0.0
2019-05-01,godda,2.0002379644484747
2019-05-02,godda,1.6021428789411272
2019-05-03,godda,41.22047642299107
2019-05-04,godda,2.2057142711821056
2019-05-05,godda,0.0
2019-04-26,gomati,0.06000000238418579
2019-04-27,gomati,0.02958333243926366
2019-04-28,gomati,0.0
2019-04-29,gomati,0.0
2019-04-30,gomati,0.006666666517655055
2019-05-01,gomati,0.0
2019-05-02,gomati,0.3016666571299235
2019-05-03,gomati,3.75
2019-05-04,gomati,34.595001220703125
2019-05-05,gomati,0.0
2019-04-26,gonda,0.0
2019-04-27,gonda,0.0
2019-04-28,gonda,0.0
2019-04-29,gonda,0.0
2019-04-30,gonda,0.0
2019-05-01,gonda,0.0
2019-05-02,gonda,0.02902777658568488
2019-05-03,gonda,0.14069444603390163
2019-05-04,gonda,0.0
2019-05-05,gonda,0.0
2019-04-26,gondiya,0.0
2019-04-27,gondiya,0.0
2019-04-28,gondiya,0.0
2019-04-29,gondiya,0.0787500023841858
2019-04-30,gondiya,0.0
2019-05-01,gondiya,0.057124996185302736
2019-05-02,gondiya,1.0112499237060546
2019-05-03,gondiya,0.40349998474121096
2019-05-04,gondiya,0.038499999046325686
2019-05-05,gondiya,0.000624999962747097
2019-04-26,gopalganj,0.0
2019-04-27,gopalganj,0.0
2019-04-28,gopalganj,0.0
2019-04-29,gopalganj,0.0
2019-04-30,gopalganj,0.0
2019-05-01,gopalganj,0.010499999672174454
2019-05-02,gopalganj,0.0
2019-05-03,gopalganj,6.111749649047852
2019-05-04,gopalganj,0.011999999731779098
2019-05-05,gopalganj,0.0
2019-04-26,gorakhpur,0.0
2019-04-27,gorakhpur,0.0
2019-04-28,gorakhpur,0.0
2019-04-29,gorakhpur,0.0
2019-04-30,gorakhpur,0.0
2019-05-01,gorakhpur,0.0
2019-05-02,gorakhpur,0.0
2019-05-03,gorakhpur,4.204655088227371
2019-05-04,gorakhpur,0.0039655173133159504
2019-05-05,gorakhpur,0.0
2019-04-26,gumla,0.012173914391061535
2019-04-27,gumla,0.0
2019-04-28,gumla,0.0
2019-04-29,gumla,0.0
2019-04-30,gumla,6.053586876910666
2019-05-01,gumla,0.5544565034949261
2019-05-02,gumla,1.5777173249617866
2019-05-03,gumla,12.850868556810463
2019-05-04,gumla,3.82391357421875
2019-05-05,gumla,0.25391305011251697
2019-04-26,guntur,0.11817707618077596
2019-04-27,guntur,0.012968750049670538
2019-04-28,guntur,0.046041667461395264
2019-04-29,guntur,0.09989583492279053
2019-04-30,guntur,1.5833853085835774
2019-05-01,guntur,5.395572662353516
2019-05-02,guntur,2.8949476877848306
2019-05-03,guntur,0.04067708303531011
2019-05-04,guntur,0.034010415275891624
2019-05-05,guntur,0.0009374999596426884
2019-04-26,hailakandi,0.0025000000106436865
2019-04-27,hailakandi,16.974642072405135
2019-04-28,hailakandi,25.69071524483817
2019-04-29,hailakandi,9.25642830984933
2019-04-30,hailakandi,0.4107142857142857
2019-05-01,hailakandi,1.2046429770333427
2019-05-02,hailakandi,4.340000152587891
2019-05-03,hailakandi,22.182856968470983
2019-05-04,hailakandi,14.823213849748884
2019-05-05,hailakandi,3.033571243286133
2019-04-26,hamirpur,0.0
2019-04-27,hamirpur,0.0
2019-04-28,hamirpur,0.0
2019-04-29,hamirpur,0.0
2019-04-30,hamirpur,0.0
2019-05-01,hamirpur,0.0
2019-05-02,hamirpur,0.0
2019-05-03,hamirpur,0.17205128302940956
2019-05-04,hamirpur,0.0010256410027161622
2019-05-05,hamirpur,0.006666666422134791
2019-04-26,haora,0.0
2019-04-27,haora,0.0
2019-04-28,haora,0.0
2019-04-29,haora,0.0
2019-04-30,haora,0.06499999303084153
2019-05-01,haora,0.0
2019-05-02,haora,10.08999985914964
2019-05-03,haora,46.20538330078125
2019-05-04,haora,0.8080769318800706
2019-05-05,haora,0.033461536352451034
2019-04-26,harda,0.0
2019-04-27,harda,0.0
2019-04-28,harda,0.0
2019-04-29,harda,0.0
2019-04-30,harda,0.0
2019-05-01,harda,0.0
2019-05-02,harda,0.0
2019-05-03,harda,0.0
2019-05-04,harda,0.06796874850988388
2019-05-05,harda,0.16828124225139618
2019-04-26,hazaribagh,0.0
2019-04-27,hazaribagh,0.001511627851530563
2019-04-28,hazaribagh,0.0
2019-04-29,hazaribagh,0.0
2019-04-30,hazaribagh,0.14290696521138035
2019-05-01,hazaribagh,12.04081406704215
2019-05-02,hazaribagh,0.7711627871491188
2019-05-03,hazaribagh,22.043486839117005
2019-05-04,hazaribagh,0.15790697585704716
2019-05-05,hazaribagh,0.006395348282747491
2019-04-26,hingoli,0.06045454198663885
2019-04-27,hingoli,0.011477272618900646
2019-04-28,hingoli,0.0003409090832891789
2019-04-29,hingoli,0.0
2019-04-30,hingoli,0.0
2019-05-01,hingoli,0.05999999696558172
2019-05-02,hingoli,0.15204546668312766
2019-05-03,hingoli,0.002272727137262171
2019-05-04,hingoli,0.0
2019-05-05,hingoli,0.0006818181665783578
2019-04-26,hoshangabad,0.0
2019-04-27,hoshangabad,0.0
2019-04-28,hoshangabad,0.0
2019-04-29,hoshangabad,0.0
2019-04-30,hoshangabad,0.0
2019-05-01,hoshangabad,0.0
2019-05-02,hoshangabad,0.020762710248009634
2019-05-03,hoshangabad,0.0
2019-05-04,hoshangabad,0.008644067634970455
2019-05-05,hoshangabad,0.12364406908972789
2019-04-26,hugli,0.9122221911395038
2019-04-27,hugli,0.0
2019-04-28,hugli,0.0
2019-04-29,hugli,0.0
2019-04-30,hugli,1.2348146791811343
2019-05-01,hugli,0.0
2019-05-02,hugli,6.301666259765625
2019-05-03,hugli,58.079996744791664
2019-05-04,hugli,1.4844443709762007
2019-05-05,hugli,0.12592592945805303
2019-04-26,hyderabad,0.0
2019-04-27,hyderabad,0.0
2019-04-28,hyderabad,0.0
2019-04-29,hyderabad,0.0
2019-04-30,hyderabad,0.10000000894069672
2019-05-01,hyderabad,0.2800000011920929
2019-05-02,hyderabad,0.2749999761581421
2019-05-03,hyderabad,0.0
2019-05-04,hyderabad,0.0
2019-05-05,hyderabad,0.0
2019-04-26,imphaleast,0.5883332888285319
2019-04-27,imphaleast,3.0791667302449546
2019-04-28,imphaleast,9.666666666666666
2019-04-29,imphaleast,7.380832672119141
2019-04-30,imphaleast,1.2683332761128743
2019-05-01,imphaleast,16.6999994913737
2019-05-02,imphaleast,0.07083333035310109
2019-05-03,imphaleast,15.146666208902994
2019-05-04,imphaleast,6.173333485921224
2019-05-05,imphaleast,0.15583332379659018
2019-04-26,imphalwest,1.7079999923706055
2019-04-27,imphalwest,2.3540000915527344
2019-04-28,imphalwest,7.349999237060547
2019-04-29,imphalwest,6.656999969482422
2019-04-30,imphalwest,2.3869998931884764
2019-05-01,imphalwest,17.442999267578124
2019-05-02,imphalwest,0.612999963760376
2019-05-03,imphalwest,9.61199951171875
2019-05-04,imphalwest,7.736000061035156
2019-05-05,imphalwest,0.032999998331069945
2019-04-26,jabalpur,0.0
2019-04-27,jabalpur,0.0
2019-04-28,jabalpur,0.0
2019-04-29,jabalpur,0.0
2019-04-30,jabalpur,0.0
2019-05-01,jabalpur,0.0
2019-05-02,jabalpur,0.042272726694742836
2019-05-03,jabalpur,0.006818181637561683
2019-05-04,jabalpur,0.0
2019-05-05,jabalpur,0.0024242423700563836
2019-04-26,jagatsinghapur,0.024615384065187894
2019-04-27,jagatsinghapur,0.06192307288830097
2019-04-28,jagatsinghapur,0.16538460438068098
2019-04-29,jagatsinghapur,0.0
2019-04-30,jagatsinghapur,0.0
2019-05-01,jagatsinghapur,2.3238460834209738
2019-05-02,jagatsinghapur,45.50115497295673
2019-05-03,jagatsinghapur,54.82807804987981
2019-05-04,jagatsinghapur,0.11730769047370324
2019-05-05,jagatsinghapur,0.0
2019-04-26,jaintiahills,1.2761428833007813
2019-04-27,jaintiahills,1.282571302141462
2019-04-28,jaintiahills,7.347142682756696
2019-04-29,jaintiahills,13.119571358816964
2019-04-30,jaintiahills,39.32043108258929
2019-05-01,jaintiahills,35.083286830357146
2019-05-02,jaintiahills,1.391142817905971
2019-05-03,jaintiahills,10.676571219308036
2019-05-04,jaintiahills,56.52757393973214
2019-05-05,jaintiahills,2.028285653250558
2019-04-26,jajapur,2.154399871826172
2019-04-27,jajapur,6.626400146484375
2019-04-28,jajapur,0.0
2019-04-29,jajapur,0.0
2019-04-30,jajapur,0.0
2019-05-01,jajapur,1.2444000244140625
2019-05-02,jajapur,25.61780029296875
2019-05-03,jajapur,69.6951953125
2019-05-04,jajapur,2.944599914550781
2019-05-05,jajapur,1.595
2019-04-26,jalaun,0.0
2019-04-27,jalaun,0.0
2019-04-28,jalaun,0.0
2019-04-29,jalaun,0.0
2019-04-30,jalaun,0.0
2019-05-01,jalaun,0.0
2019-05-02,jalaun,0.0
2019-05-03,jalaun,0.06499999761581421
2019-05-04,jalaun,0.0004999999888241291
2019-05-05,jalaun,0.0
2019-04-26,jalpaiguri,0.47984373569488525
2019-04-27,jalpaiguri,3.0342187881469727
2019-04-28,jalpaiguri,0.9179686903953552
2019-04-29,jalpaiguri,0.05312499403953552
2019-04-30,jalpaiguri,1.0176562070846558
2019-05-01,jalpaiguri,19.315780639648438
2019-05-02,jalpaiguri,11.905624389648438
2019-05-03,jalpaiguri,27.552654266357422
2019-05-04,jalpaiguri,20.061561584472656
2019-05-05,jalpaiguri,3.6549999713897705
2019-04-26,jamtara,0.09633332888285319
2019-04-27,jamtara,0.0
2019-04-28,jamtara,0.0
2019-04-29,jamtara,0.0
2019-04-30,jamtara,1.1076667785644532
2019-05-01,jamtara,19.406667073567707
2019-05-02,jamtara,2.5526664733886717
2019-05-03,jamtara,60.071329752604164
2019-05-04,jamtara,0.19900000890096028
2019-05-05,jamtara,0.014666665593783062
2019-04-26,jamui,0.0
2019-04-27,jamui,0.0
2019-04-28,jamui,0.0
2019-04-29,jamui,0.0
2019-04-30,jamui,0.0
2019-05-01,jamui,4.799821036202567
2019-05-02,jamui,1.5878571101597376
2019-05-03,jamui,23.64267839704241
2019-05-04,jamui,0.20464284079415457
2019-05-05,jamui,0.0
2019-04-26,janjgirchampa,0.0
2019-04-27,janjgirchampa,0.0
2019-04-28,janjgirchampa,0.0
2019-04-29,janjgirchampa,0.0
2019-04-30,janjgirchampa,0.31571426391601565
2019-05-01,janjgirchampa,0.0032857141324451992
2019-05-02,janjgirchampa,0.04071428435189384
2019-05-03,janjgirchampa,0.7149999891008649
2019-05-04,janjgirchampa,0.34442858014787947
2019-05-05,janjgirchampa,0.04414285591670445
2019-04-26,jashpur,0.023235292995677274
2019-04-27,jashpur,0.0
2019-04-28,jashpur,0.0
2019-04-29,jashpur,0.0
2019-04-30,jashpur,1.639509911630668
2019-05-01,jashpur,0.0
2019-05-02,jashpur,0.8332351983762255
2019-05-03,jashpur,5.129901960784314
2019-05-04,jashpur,4.258921604530484
2019-05-05,jashpur,0.023725490944058288
2019-04-26,jaunpur,0.0
2019-04-27,jaunpur,0.0
2019-04-28,jaunpur,0.0
2019-04-29,jaunpur,0.0
2019-04-30,jaunpur,0.0
2019-05-01,jaunpur,0.0
2019-05-02,jaunpur,0.0
2019-05-03,jaunpur,0.036388887299431696
2019-05-04,jaunpur,0.0
2019-05-05,jaunpur,0.0
2019-04-26,jehanabad,0.0
2019-04-27,jehanabad,0.0
2019-04-28,jehanabad,0.0
2019-04-29,jehanabad,0.0
2019-04-30,jehanabad,0.0
2019-05-01,jehanabad,0.0
2019-05-02,jehanabad,0.22687497735023499
2019-05-03,jehanabad,5.765625
2019-05-04,jehanabad,0.0
2019-05-05,jehanabad,0.0
2019-04-26,jhansi,0.0
2019-04-27,jhansi,0.0
2019-04-28,jhansi,0.0
2019-04-29,jhansi,0.0
2019-04-30,jhansi,0.0
2019-05-01,jhansi,0.0
2019-05-02,jhansi,0.0
2019-05-03,jhansi,0.3533333049100988
2019-05-04,jhansi,0.11333332809747435
2019-05-05,jhansi,0.003333333076215258
2019-04-26,jharsuguda,0.0043750000186264515
2019-04-27,jharsuguda,0.014687500894069672
2019-04-28,jharsuguda,0.0
2019-04-29,jharsuguda,0.0043750000186264515
2019-04-30,jharsuguda,0.01249999925494194
2019-05-01,jharsuguda,0.004374999552965164
2019-05-02,jharsuguda,6.754375457763672
2019-05-03,jharsuguda,6.806250095367432
2019-05-04,jharsuguda,0.9309374094009399
2019-05-05,jharsuguda,0.3043749928474426
2019-04-26,kabeerdham,0.0
2019-04-27,kabeerdham,0.0
2019-04-28,kabeerdham,0.0
2019-04-29,kabeerdham,0.0
2019-04-30,kabeerdham,0.0
2019-05-01,kabeerdham,0.15794871403620794
2019-05-02,kabeerdham,0.4764102544540014
2019-05-03,kabeerdham,0.052692303290733926
2019-05-04,kabeerdham,0.9750000391251001
2019-05-05,kabeerdham,0.04820512502621382
2019-04-26,kaimur,0.0
2019-04-27,kaimur,0.0
2019-04-28,kaimur,0.0
2019-04-29,kaimur,0.0
2019-04-30,kaimur,0.0
2019-05-01,kaimur,0.02050000031789144
2019-05-02,kaimur,1.6868333180745443
2019-05-03,kaimur,0.12116665840148926
2019-05-04,kaimur,0.026999998092651366
2019-05-05,kaimur,0.0
2019-04-26,kalahandi,0.0
2019-04-27,kalahandi,0.0
2019-04-28,kalahandi,0.006521739389585412
2019-04-29,kalahandi,0.0005797101319700048
2019-04-30,kalahandi,0.004927535851796468
2019-05-01,kalahandi,0.2270289711330248
2019-05-02,kalahandi,4.693043584408968
2019-05-03,kalahandi,2.2091303286345108
2019-05-04,kalahandi,0.021376810212066208
2019-05-05,kalahandi,0.021014493444691532
2019-04-26,kamrup,1.2728124856948853
2019-04-27,kamrup,13.472187042236328
2019-04-28,kamrup,12.185781478881836
2019-04-29,kamrup,2.203906297683716
2019-04-30,kamrup,29.76718521118164
2019-05-01,kamrup,40.05297088623047
2019-05-02,kamrup,6.205156326293945
2019-05-03,kamrup,36.90968322753906
2019-05-04,kamrup,79.03858947753906
2019-05-05,kamrup,0.5295312404632568
2019-04-26,kamrupmetropolitan,0.9344444274902344
2019-04-27,kamrupmetropolitan,9.843332926432291
2019-04-28,kamrupmetropolitan,9.125555250379774
2019-04-29,kamrupmetropolitan,0.4599999851650662
2019-04-30,kamrupmetropolitan,20.713887532552082
2019-05-01,kamrupmetropolitan,37.362219916449654
2019-05-02,kamrupmetropolitan,4.941666497124566
2019-05-03,kamrupmetropolitan,35.56388685438368
2019-05-04,kamrupmetropolitan,84.13499620225694
2019-05-05,kamrupmetropolitan,0.0
2019-04-26,kandhamal,0.007253520925280074
2019-04-27,kandhamal,0.01021126710193258
2019-04-28,kandhamal,0.13591550101696606
2019-04-29,kandhamal,0.04528168893196213
2019-04-30,kandhamal,0.0
2019-05-01,kandhamal,0.6788731964541154
2019-05-02,kandhamal,15.707674268265846
2019-05-03,kandhamal,15.99126767440581
2019-05-04,kandhamal,0.022887323943661973
2019-05-05,kandhamal,1.6227464272942342
2019-04-26,kanpurdehat,0.0
2019-04-27,kanpurdehat,0.0
2019-04-28,kanpurdehat,0.0
2019-04-29,kanpurdehat,0.0
2019-04-30,kanpurdehat,0.0
2019-05-01,kanpurdehat,0.0
2019-05-02,kanpurdehat,0.0
2019-05-03,kanpurdehat,0.00944444426783809
2019-05-04,kanpurdehat,0.0
2019-05-05,kanpurdehat,0.0
2019-04-26,kanpurnagar,0.0
2019-04-27,kanpurnagar,0.0
2019-04-28,kanpurnagar,0.0
2019-04-29,kanpurnagar,0.0
2019-04-30,kanpurnagar,0.0
2019-05-01,kanpurnagar,0.0
2019-05-02,kanpurnagar,0.0
2019-05-03,kanpurnagar,0.00018518518104597374
2019-05-04,kanpurnagar,0.0
2019-05-05,kanpurnagar,0.0
2019-04-26,karimganj,0.0961764700272504
2019-04-27,karimganj,30.012354233685663
2019-04-28,karimganj,11.1114699419807
2019-04-29,karimganj,18.846177045036764
2019-04-30,karimganj,2.5164707408231846
2019-05-01,karimganj,4.94911777271944
2019-05-02,karimganj,7.5726470947265625
2019-05-03,karimganj,22.22146785960478
2019-05-04,karimganj,20.426470588235293
2019-05-05,karimganj,1.8705881904153263
2019-04-26,karimnagar,9.900989877705526e-05
2019-04-27,karimnagar,0.07896039509537196
2019-04-28,karimnagar,0.00985148519572645
2019-04-29,karimnagar,0.0018316831919226316
2019-04-30,karimnagar,0.016485148137158685
2019-05-01,karimnagar,0.16589109968430926
2019-05-02,karimnagar,0.059158414897352164
2019-05-03,karimnagar,0.1298019767987846
2019-05-04,karimnagar,0.0
2019-05-05,karimnagar,0.0
2019-04-26,katihar,0.5355769670926608
2019-04-27,katihar,0.0
2019-04-28,katihar,0.0
2019-04-29,katihar,0.0038461536169052124
2019-04-30,katihar,0.0
2019-05-01,katihar,0.11115384101867676
2019-05-02,katihar,0.868653810941256
2019-05-03,katihar,24.433077298677883
2019-05-04,katihar,5.9844231238731975
2019-05-05,katihar,0.0
2019-04-26,katni,0.0001785714245800461
2019-04-27,katni,0.0
2019-04-28,katni,0.0
2019-04-29,katni,0.0
2019-04-30,katni,0.00267857126891613
2019-05-01,katni,0.0
2019-05-02,katni,0.0037499998829194476
2019-05-03,katni,0.08276785271508354
2019-05-04,katni,0.2501785584858486
2019-05-05,katni,0.2133035659790039
2019-04-26,kaushambi,0.0
2019-04-27,kaushambi,0.0
2019-04-28,kaushambi,0.0
2019-04-29,kaushambi,0.0
2019-04-30,kaushambi,0.0
2019-05-01,kaushambi,0.0
2019-05-02,kaushambi,0.0
2019-05-03,kaushambi,0.01736842017424734
2019-05-04,kaushambi,0.0
2019-05-05,kaushambi,0.01263157866503063
2019-04-26,kendrapara,0.008749999105930328
2019-04-27,kendrapara,0.013124999900658926
2019-04-28,kendrapara,0.0212499996026357
2019-04-29,kendrapara,0.0
2019-04-30,kendrapara,0.0
2019-05-01,kendrapara,1.1329166094462078
2019-05-02,kendrapara,47.14104207356771
2019-05-03,kendrapara,32.10624694824219
2019-05-04,kendrapara,0.29375000794728595
2019-05-05,kendrapara,0.1941666603088379
2019-04-26,kendujhar,0.24249997820172992
2019-04-27,kendujhar,1.2285714285714286
2019-04-28,kendujhar,0.0
2019-04-29,kendujhar,0.0
2019-04-30,kendujhar,0.0
2019-05-01,kendujhar,0.038499999046325686
2019-05-02,kendujhar,10.55621337890625
2019-05-03,kendujhar,78.89828404017857
2019-05-04,kendujhar,1.681642804827009
2019-05-05,kendujhar,1.8080712454659598
2019-04-26,khagaria,0.011249999205271402
2019-04-27,khagaria,0.0
2019-04-28,khagaria,0.0
2019-04-29,khagaria,0.0
2019-04-30,khagaria,0.0
2019-05-01,khagaria,0.07499999801317851
2019-05-02,khagaria,0.5999999841054281
2019-05-03,khagaria,25.096664428710938
2019-05-04,khagaria,0.4654166301091512
2019-05-05,khagaria,0.0
2019-04-26,khammam,0.585592594853154
2019-04-27,khammam,0.3593333491572627
2019-04-28,khammam,0.0
2019-04-29,khammam,0.00196296285699915
2019-04-30,khammam,0.09337036697952836
2019-05-01,khammam,1.7702962239583333
2019-05-02,khammam,1.2294815628616897
2019-05-03,khammam,0.40255556459780095
2019-05-04,khammam,0.0007777778086838899
2019-05-05,khammam,0.0
2019-04-26,khordha,0.024791665375232697
2019-04-27,khordha,0.0
2019-04-28,khordha,0.0027083332339922586
